token_count,source,compressed,signature,label,raw_lexicon,tokens
3,lexicon,no,CU:low|ENG:high|EPS:Intuitionist,Assimilationist All-In Intuitionist,Assimilationist All-In Intuitionist,Assimilationist + All-In + Intuitionist
3,lexicon,no,CU:low|ENG:high|EPS:Nihilist,Assimilationist All-In Nihilist,Assimilationist All-In Nihilist,Assimilationist + All-In + Nihilist
3,lexicon,no,CU:low|ENG:high|EPS:Traditionalist,Assimilationist All-In Traditionalist,Assimilationist All-In Traditionalist,Assimilationist + All-In + Traditionalist
3,lexicon,no,CU:low|ENG:high|MAT:high,Free-Marketeer Assimilationist All-In,Free-Marketeer Assimilationist All-In,Free-Marketeer + Assimilationist + All-In
3,lexicon,no,CU:low|ENG:high|MAT:low,Redistributionist Assimilationist All-In,Redistributionist Assimilationist All-In,Redistributionist + Assimilationist + All-In
3,lexicon,no,CU:low|ENG:high|MAT:mid,Mixed-Economy Assimilationist All-In,Mixed-Economy Assimilationist All-In,Mixed-Economy + Assimilationist + All-In
3,lexicon,yes,CU:low|ENG:high|MOR:high,Civic-Universalist All-In,Assimilationist Universalist All-In,Assimilationist + Universalist + All-In
3,lexicon,no,CU:low|ENG:high|MOR:low,Assimilationist Particularist All-In,Assimilationist Particularist All-In,Assimilationist + Particularist + All-In
3,lexicon,no,CU:low|ENG:high|MOR:mid,Civic Assimilationist All-In,Civic Assimilationist All-In,Civic + Assimilationist + All-In
3,lexicon,no,CU:low|ENG:high|MORAL_CIRCLE:class,Assimilationist All-In Class-Conscious,Assimilationist All-In Class-Conscious,Assimilationist + All-In + Class-Conscious
3,lexicon,no,CU:low|ENG:high|MORAL_CIRCLE:ethnic_racial,Assimilationist All-In Ethnic-Communitarian,Assimilationist All-In Ethnic-Communitarian,Assimilationist + All-In + Ethnic-Communitarian
3,lexicon,no,CU:low|ENG:high|MORAL_CIRCLE:gender,Assimilationist All-In Gender-Identitarian,Assimilationist All-In Gender-Identitarian,Assimilationist + All-In + Gender-Identitarian
3,lexicon,no,CU:low|ENG:high|MORAL_CIRCLE:ideological,Assimilationist All-In Partisan-Communitarian,Assimilationist All-In Partisan-Communitarian,Assimilationist + All-In + Partisan-Communitarian
3,lexicon,no,CU:low|ENG:high|MORAL_CIRCLE:national,Assimilationist All-In Nationalist,Assimilationist All-In Nationalist,Assimilationist + All-In + Nationalist
3,lexicon,no,CU:low|ENG:high|MORAL_CIRCLE:religious,Assimilationist All-In Religious-Communitarian,Assimilationist All-In Religious-Communitarian,Assimilationist + All-In + Religious-Communitarian
3,lexicon,no,CU:low|ENG:high|MORAL_CIRCLE:universal,Assimilationist All-In Universalist,Assimilationist All-In Universalist,Assimilationist + All-In + Universalist
3,lexicon,no,CU:low|ENG:high|ONT_H:high,Assimilationist Malleabilist All-In,Assimilationist Malleabilist All-In,Assimilationist + Malleabilist + All-In
3,lexicon,no,CU:low|ENG:high|ONT_H:low,Assimilationist Essentialist All-In,Assimilationist Essentialist All-In,Assimilationist + Essentialist + All-In
3,lexicon,no,CU:low|ENG:high|ONT_H:mid,Tempered Assimilationist All-In,Tempered Assimilationist All-In,Tempered + Assimilationist + All-In
3,lexicon,no,CU:low|ENG:high|ONT_S:high,Assimilationist Institutional All-In,Assimilationist Institutional All-In,Assimilationist + Institutional + All-In
3,lexicon,no,CU:low|ENG:high|ONT_S:low,Assimilationist Anti-Institutional All-In,Assimilationist Anti-Institutional All-In,Assimilationist + Anti-Institutional + All-In
3,lexicon,no,CU:low|ENG:high|ONT_S:mid,Reformist Assimilationist All-In,Reformist Assimilationist All-In,Reformist + Assimilationist + All-In
3,lexicon,yes,CU:low|ENG:high|PF:high,Activist-Partisan Assimilationist,Assimilationist Partisan All-In,Assimilationist + Partisan + All-In
3,lexicon,no,CU:low|ENG:high|PF:low,Assimilationist Detached All-In,Assimilationist Detached All-In,Assimilationist + Detached + All-In
3,lexicon,no,CU:low|ENG:high|PF:mid,Engaged-Civic Assimilationist All-In,Engaged-Civic Assimilationist All-In,Engaged-Civic + Assimilationist + All-In
3,lexicon,no,CU:low|ENG:high|PRO:high,Assimilationist Procedural All-In,Assimilationist Procedural All-In,Assimilationist + Procedural + All-In
3,lexicon,no,CU:low|ENG:high|PRO:low,Assimilationist Consequentialist All-In,Assimilationist Consequentialist All-In,Assimilationist + Consequentialist + All-In
3,lexicon,no,CU:low|ENG:high|PRO:mid,Pragmatic Assimilationist All-In,Pragmatic Assimilationist All-In,Pragmatic + Assimilationist + All-In
3,lexicon,no,CU:low|ENG:high|TRB:high,Assimilationist Tribal All-In,Assimilationist Tribal All-In,Assimilationist + Tribal + All-In
3,lexicon,no,CU:low|ENG:high|TRB:low,Assimilationist Inclusivist All-In,Assimilationist Inclusivist All-In,Assimilationist + Inclusivist + All-In
3,lexicon,no,CU:low|ENG:high|TRB:mid,Civic Assimilationist All-In,Civic Assimilationist All-In,Civic + Assimilationist + All-In
3,lexicon,no,CU:low|ENG:high|ZS:high,Assimilationist Combative All-In,Assimilationist Combative All-In,Assimilationist + Combative + All-In
3,lexicon,no,CU:low|ENG:high|ZS:low,Assimilationist Positive-Sum All-In,Assimilationist Positive-Sum All-In,Assimilationist + Positive-Sum + All-In
3,lexicon,no,CU:low|ENG:high|ZS:mid,Realist Assimilationist All-In,Realist Assimilationist All-In,Realist + Assimilationist + All-In
3,lexicon,no,CU:low|ENG:low|EPS:Autonomous,Assimilationist Tuned-Out Autonomous,Assimilationist Tuned-Out Autonomous,Assimilationist + Tuned-Out + Autonomous
3,lexicon,no,CU:low|ENG:low|EPS:Empiricist,Assimilationist Tuned-Out Empiricist,Assimilationist Tuned-Out Empiricist,Assimilationist + Tuned-Out + Empiricist
3,lexicon,no,CU:low|ENG:low|EPS:Institutionalist,Assimilationist Tuned-Out Institutionalist,Assimilationist Tuned-Out Institutionalist,Assimilationist + Tuned-Out + Institutionalist
3,lexicon,no,CU:low|ENG:low|EPS:Intuitionist,Assimilationist Tuned-Out Intuitionist,Assimilationist Tuned-Out Intuitionist,Assimilationist + Tuned-Out + Intuitionist
3,lexicon,no,CU:low|ENG:low|EPS:Nihilist,Assimilationist Tuned-Out Nihilist,Assimilationist Tuned-Out Nihilist,Assimilationist + Tuned-Out + Nihilist
3,lexicon,no,CU:low|ENG:low|EPS:Traditionalist,Assimilationist Tuned-Out Traditionalist,Assimilationist Tuned-Out Traditionalist,Assimilationist + Tuned-Out + Traditionalist
3,lexicon,yes,CU:low|ENG:low|MAT:high,Quiet-Conservative Assimilationist,Free-Marketeer Assimilationist Tuned-Out,Free-Marketeer + Assimilationist + Tuned-Out
3,lexicon,no,CU:low|ENG:low|MAT:low,Redistributionist Assimilationist Tuned-Out,Redistributionist Assimilationist Tuned-Out,Redistributionist + Assimilationist + Tuned-Out
3,lexicon,no,CU:low|ENG:low|MAT:mid,Mixed-Economy Assimilationist Tuned-Out,Mixed-Economy Assimilationist Tuned-Out,Mixed-Economy + Assimilationist + Tuned-Out
3,lexicon,yes,CU:low|ENG:low|MOR:high,Civic-Universalist Tuned-Out,Assimilationist Universalist Tuned-Out,Assimilationist + Universalist + Tuned-Out
3,lexicon,no,CU:low|ENG:low|MOR:low,Assimilationist Particularist Tuned-Out,Assimilationist Particularist Tuned-Out,Assimilationist + Particularist + Tuned-Out
3,lexicon,no,CU:low|ENG:low|MOR:mid,Civic Assimilationist Tuned-Out,Civic Assimilationist Tuned-Out,Civic + Assimilationist + Tuned-Out
3,lexicon,no,CU:low|ENG:low|MORAL_CIRCLE:class,Assimilationist Tuned-Out Class-Conscious,Assimilationist Tuned-Out Class-Conscious,Assimilationist + Tuned-Out + Class-Conscious
3,lexicon,no,CU:low|ENG:low|MORAL_CIRCLE:ethnic_racial,Assimilationist Tuned-Out Ethnic-Communitarian,Assimilationist Tuned-Out Ethnic-Communitarian,Assimilationist + Tuned-Out + Ethnic-Communitarian
3,lexicon,no,CU:low|ENG:low|MORAL_CIRCLE:gender,Assimilationist Tuned-Out Gender-Identitarian,Assimilationist Tuned-Out Gender-Identitarian,Assimilationist + Tuned-Out + Gender-Identitarian
3,lexicon,no,CU:low|ENG:low|MORAL_CIRCLE:ideological,Assimilationist Tuned-Out Partisan-Communitarian,Assimilationist Tuned-Out Partisan-Communitarian,Assimilationist + Tuned-Out + Partisan-Communitarian
3,lexicon,no,CU:low|ENG:low|MORAL_CIRCLE:national,Assimilationist Tuned-Out Nationalist,Assimilationist Tuned-Out Nationalist,Assimilationist + Tuned-Out + Nationalist
3,lexicon,no,CU:low|ENG:low|MORAL_CIRCLE:religious,Assimilationist Tuned-Out Religious-Communitarian,Assimilationist Tuned-Out Religious-Communitarian,Assimilationist + Tuned-Out + Religious-Communitarian
3,lexicon,no,CU:low|ENG:low|MORAL_CIRCLE:universal,Assimilationist Tuned-Out Universalist,Assimilationist Tuned-Out Universalist,Assimilationist + Tuned-Out + Universalist
3,lexicon,no,CU:low|ENG:low|ONT_H:high,Assimilationist Malleabilist Tuned-Out,Assimilationist Malleabilist Tuned-Out,Assimilationist + Malleabilist + Tuned-Out
3,lexicon,no,CU:low|ENG:low|ONT_H:low,Assimilationist Essentialist Tuned-Out,Assimilationist Essentialist Tuned-Out,Assimilationist + Essentialist + Tuned-Out
3,lexicon,no,CU:low|ENG:low|ONT_H:mid,Tempered Assimilationist Tuned-Out,Tempered Assimilationist Tuned-Out,Tempered + Assimilationist + Tuned-Out
3,lexicon,no,CU:low|ENG:low|ONT_S:high,Assimilationist Institutional Tuned-Out,Assimilationist Institutional Tuned-Out,Assimilationist + Institutional + Tuned-Out
3,lexicon,no,CU:low|ENG:low|ONT_S:low,Assimilationist Anti-Institutional Tuned-Out,Assimilationist Anti-Institutional Tuned-Out,Assimilationist + Anti-Institutional + Tuned-Out
3,lexicon,no,CU:low|ENG:low|ONT_S:mid,Reformist Assimilationist Tuned-Out,Reformist Assimilationist Tuned-Out,Reformist + Assimilationist + Tuned-Out
3,lexicon,no,CU:low|ENG:low|PF:high,Assimilationist Partisan Tuned-Out,Assimilationist Partisan Tuned-Out,Assimilationist + Partisan + Tuned-Out
3,lexicon,no,CU:low|ENG:low|PF:low,Assimilationist Detached Tuned-Out,Assimilationist Detached Tuned-Out,Assimilationist + Detached + Tuned-Out
3,lexicon,no,CU:low|ENG:low|PF:mid,Engaged-Civic Assimilationist Tuned-Out,Engaged-Civic Assimilationist Tuned-Out,Engaged-Civic + Assimilationist + Tuned-Out
3,lexicon,no,CU:low|ENG:low|PRO:high,Assimilationist Procedural Tuned-Out,Assimilationist Procedural Tuned-Out,Assimilationist + Procedural + Tuned-Out
3,lexicon,no,CU:low|ENG:low|PRO:low,Assimilationist Consequentialist Tuned-Out,Assimilationist Consequentialist Tuned-Out,Assimilationist + Consequentialist + Tuned-Out
3,lexicon,no,CU:low|ENG:low|PRO:mid,Pragmatic Assimilationist Tuned-Out,Pragmatic Assimilationist Tuned-Out,Pragmatic + Assimilationist + Tuned-Out
3,lexicon,no,CU:low|ENG:low|TRB:high,Assimilationist Tribal Tuned-Out,Assimilationist Tribal Tuned-Out,Assimilationist + Tribal + Tuned-Out
3,lexicon,no,CU:low|ENG:low|TRB:low,Assimilationist Inclusivist Tuned-Out,Assimilationist Inclusivist Tuned-Out,Assimilationist + Inclusivist + Tuned-Out
3,lexicon,no,CU:low|ENG:low|TRB:mid,Civic Assimilationist Tuned-Out,Civic Assimilationist Tuned-Out,Civic + Assimilationist + Tuned-Out
3,lexicon,no,CU:low|ENG:low|ZS:high,Assimilationist Combative Tuned-Out,Assimilationist Combative Tuned-Out,Assimilationist + Combative + Tuned-Out
3,lexicon,no,CU:low|ENG:low|ZS:low,Assimilationist Positive-Sum Tuned-Out,Assimilationist Positive-Sum Tuned-Out,Assimilationist + Positive-Sum + Tuned-Out
3,lexicon,no,CU:low|ENG:low|ZS:mid,Realist Assimilationist Tuned-Out,Realist Assimilationist Tuned-Out,Realist + Assimilationist + Tuned-Out
3,lexicon,no,CU:low|ENG:mid|EPS:Autonomous,Casual Assimilationist Autonomous,Casual Assimilationist Autonomous,Casual + Assimilationist + Autonomous
3,lexicon,no,CU:low|ENG:mid|EPS:Empiricist,Casual Assimilationist Empiricist,Casual Assimilationist Empiricist,Casual + Assimilationist + Empiricist
3,lexicon,no,CU:low|ENG:mid|EPS:Institutionalist,Casual Assimilationist Institutionalist,Casual Assimilationist Institutionalist,Casual + Assimilationist + Institutionalist
3,lexicon,no,CU:low|ENG:mid|EPS:Intuitionist,Casual Assimilationist Intuitionist,Casual Assimilationist Intuitionist,Casual + Assimilationist + Intuitionist
3,lexicon,no,CU:low|ENG:mid|EPS:Nihilist,Casual Assimilationist Nihilist,Casual Assimilationist Nihilist,Casual + Assimilationist + Nihilist
3,lexicon,no,CU:low|ENG:mid|EPS:Traditionalist,Casual Assimilationist Traditionalist,Casual Assimilationist Traditionalist,Casual + Assimilationist + Traditionalist
3,lexicon,no,CU:low|ENG:mid|MAT:high,Casual Free-Marketeer Assimilationist,Casual Free-Marketeer Assimilationist,Casual + Free-Marketeer + Assimilationist
3,lexicon,no,CU:low|ENG:mid|MAT:low,Casual Redistributionist Assimilationist,Casual Redistributionist Assimilationist,Casual + Redistributionist + Assimilationist
3,lexicon,yes,CU:low|ENG:mid|MOR:high,Civic-Universalist Casual,Casual Assimilationist Universalist,Casual + Assimilationist + Universalist
3,lexicon,no,CU:low|ENG:mid|MOR:low,Casual Assimilationist Particularist,Casual Assimilationist Particularist,Casual + Assimilationist + Particularist
3,lexicon,no,CU:low|ENG:mid|MORAL_CIRCLE:class,Casual Assimilationist Class-Conscious,Casual Assimilationist Class-Conscious,Casual + Assimilationist + Class-Conscious
3,lexicon,no,CU:low|ENG:mid|MORAL_CIRCLE:ethnic_racial,Casual Assimilationist Ethnic-Communitarian,Casual Assimilationist Ethnic-Communitarian,Casual + Assimilationist + Ethnic-Communitarian
3,lexicon,no,CU:low|ENG:mid|MORAL_CIRCLE:gender,Casual Assimilationist Gender-Identitarian,Casual Assimilationist Gender-Identitarian,Casual + Assimilationist + Gender-Identitarian
3,lexicon,no,CU:low|ENG:mid|MORAL_CIRCLE:ideological,Casual Assimilationist Partisan-Communitarian,Casual Assimilationist Partisan-Communitarian,Casual + Assimilationist + Partisan-Communitarian
3,lexicon,no,CU:low|ENG:mid|MORAL_CIRCLE:national,Casual Assimilationist Nationalist,Casual Assimilationist Nationalist,Casual + Assimilationist + Nationalist
3,lexicon,no,CU:low|ENG:mid|MORAL_CIRCLE:religious,Casual Assimilationist Religious-Communitarian,Casual Assimilationist Religious-Communitarian,Casual + Assimilationist + Religious-Communitarian
3,lexicon,no,CU:low|ENG:mid|MORAL_CIRCLE:universal,Casual Assimilationist Universalist,Casual Assimilationist Universalist,Casual + Assimilationist + Universalist
3,lexicon,no,CU:low|ENG:mid|ONT_H:high,Casual Assimilationist Malleabilist,Casual Assimilationist Malleabilist,Casual + Assimilationist + Malleabilist
3,lexicon,no,CU:low|ENG:mid|ONT_H:low,Casual Assimilationist Essentialist,Casual Assimilationist Essentialist,Casual + Assimilationist + Essentialist
3,lexicon,no,CU:low|ENG:mid|ONT_S:high,Casual Assimilationist Institutional,Casual Assimilationist Institutional,Casual + Assimilationist + Institutional
3,lexicon,no,CU:low|ENG:mid|ONT_S:low,Casual Assimilationist Anti-Institutional,Casual Assimilationist Anti-Institutional,Casual + Assimilationist + Anti-Institutional
3,lexicon,no,CU:low|ENG:mid|PF:high,Casual Assimilationist Partisan,Casual Assimilationist Partisan,Casual + Assimilationist + Partisan
3,lexicon,no,CU:low|ENG:mid|PF:low,Casual Assimilationist Detached,Casual Assimilationist Detached,Casual + Assimilationist + Detached
3,lexicon,no,CU:low|ENG:mid|PRO:high,Casual Assimilationist Procedural,Casual Assimilationist Procedural,Casual + Assimilationist + Procedural
3,lexicon,no,CU:low|ENG:mid|PRO:low,Casual Assimilationist Consequentialist,Casual Assimilationist Consequentialist,Casual + Assimilationist + Consequentialist
3,lexicon,no,CU:low|ENG:mid|TRB:high,Casual Assimilationist Tribal,Casual Assimilationist Tribal,Casual + Assimilationist + Tribal
3,lexicon,no,CU:low|ENG:mid|TRB:low,Casual Assimilationist Inclusivist,Casual Assimilationist Inclusivist,Casual + Assimilationist + Inclusivist
3,lexicon,no,CU:low|ENG:mid|ZS:high,Casual Assimilationist Combative,Casual Assimilationist Combative,Casual + Assimilationist + Combative
3,lexicon,no,CU:low|ENG:mid|ZS:low,Casual Assimilationist Positive-Sum,Casual Assimilationist Positive-Sum,Casual + Assimilationist + Positive-Sum
3,lexicon,yes,CU:low|EPS:Autonomous|MAT:high,Self-Reliant Assimilationist,Free-Marketeer Assimilationist Autonomous,Free-Marketeer + Assimilationist + Autonomous
3,lexicon,no,CU:low|EPS:Autonomous|MAT:low,Redistributionist Assimilationist Autonomous,Redistributionist Assimilationist Autonomous,Redistributionist + Assimilationist + Autonomous
3,lexicon,no,CU:low|EPS:Autonomous|MAT:mid,Mixed-Economy Assimilationist Autonomous,Mixed-Economy Assimilationist Autonomous,Mixed-Economy + Assimilationist + Autonomous
3,lexicon,yes,CU:low|EPS:Autonomous|MOR:high,Civic-Universalist Autonomous,Assimilationist Universalist Autonomous,Assimilationist + Universalist + Autonomous
3,lexicon,no,CU:low|EPS:Autonomous|MOR:low,Assimilationist Particularist Autonomous,Assimilationist Particularist Autonomous,Assimilationist + Particularist + Autonomous
3,lexicon,no,CU:low|EPS:Autonomous|MOR:mid,Civic Assimilationist Autonomous,Civic Assimilationist Autonomous,Civic + Assimilationist + Autonomous
3,lexicon,no,CU:low|EPS:Autonomous|MORAL_CIRCLE:class,Assimilationist Autonomous Class-Conscious,Assimilationist Autonomous Class-Conscious,Assimilationist + Autonomous + Class-Conscious
3,lexicon,no,CU:low|EPS:Autonomous|MORAL_CIRCLE:ethnic_racial,Assimilationist Autonomous Ethnic-Communitarian,Assimilationist Autonomous Ethnic-Communitarian,Assimilationist + Autonomous + Ethnic-Communitarian
3,lexicon,no,CU:low|EPS:Autonomous|MORAL_CIRCLE:gender,Assimilationist Autonomous Gender-Identitarian,Assimilationist Autonomous Gender-Identitarian,Assimilationist + Autonomous + Gender-Identitarian
3,lexicon,no,CU:low|EPS:Autonomous|MORAL_CIRCLE:ideological,Assimilationist Autonomous Partisan-Communitarian,Assimilationist Autonomous Partisan-Communitarian,Assimilationist + Autonomous + Partisan-Communitarian
3,lexicon,no,CU:low|EPS:Autonomous|MORAL_CIRCLE:national,Assimilationist Autonomous Nationalist,Assimilationist Autonomous Nationalist,Assimilationist + Autonomous + Nationalist
3,lexicon,no,CU:low|EPS:Autonomous|MORAL_CIRCLE:religious,Assimilationist Autonomous Religious-Communitarian,Assimilationist Autonomous Religious-Communitarian,Assimilationist + Autonomous + Religious-Communitarian
3,lexicon,no,CU:low|EPS:Autonomous|MORAL_CIRCLE:universal,Assimilationist Autonomous Universalist,Assimilationist Autonomous Universalist,Assimilationist + Autonomous + Universalist
3,lexicon,no,CU:low|EPS:Autonomous|ONT_H:high,Assimilationist Malleabilist Autonomous,Assimilationist Malleabilist Autonomous,Assimilationist + Malleabilist + Autonomous
3,lexicon,no,CU:low|EPS:Autonomous|ONT_H:low,Assimilationist Essentialist Autonomous,Assimilationist Essentialist Autonomous,Assimilationist + Essentialist + Autonomous
3,lexicon,no,CU:low|EPS:Autonomous|ONT_H:mid,Tempered Assimilationist Autonomous,Tempered Assimilationist Autonomous,Tempered + Assimilationist + Autonomous
3,lexicon,no,CU:low|EPS:Autonomous|ONT_S:high,Assimilationist Institutional Autonomous,Assimilationist Institutional Autonomous,Assimilationist + Institutional + Autonomous
3,lexicon,no,CU:low|EPS:Autonomous|ONT_S:low,Assimilationist Anti-Institutional Autonomous,Assimilationist Anti-Institutional Autonomous,Assimilationist + Anti-Institutional + Autonomous
